amount,account_age_days,transactions_24h,failed_transactions_24h,device_changes_30d,location_mismatch,international_transaction,previous_chargebacks,is_risky
146.41,1427,2,0,0,0,0,0,0
38.11,1487,2,1,3,0,0,0,0
3.92,1441,3,0,1,0,1,0,0
259.61,1226,2,1,0,0,0,0,0
142.67,1089,7,1,0,0,0,0,0
11.67,956,4,2,0,0,0,0,0
36.32,1932,4,2,0,1,0,0,0
319.96,555,5,2,0,0,0,1,0
283.67,733,3,1,0,0,0,0,0
170.48,1041,5,1,0,0,0,0,0
55.92,1860,8,0,0,0,0,0,0
72.46,797,6,3,0,0,0,0,0
58.5,1207,3,2,0,1,0,1,0
206.07,391,5,0,2,0,1,0,0
27.78,44,5,2,2,0,0,0,0
29.79,1997,1,1,0,0,0,0,0
183.14,901,7,1,1,0,0,0,0
63.79,1724,5,1,0,0,0,0,0
264.67,1926,9,0,1,0,0,0,0
34.07,482,4,1,0,0,0,0,0
63.13,1287,3,0,0,0,0,0,0
26.51,1198,2,0,0,0,0,0,0
67.18,1465,2,1,1,0,1,0,0
15.2,566,3,0,1,0,0,0,0
40.95,220,0,0,0,0,0,0,0
15.86,1582,5,1,0,0,0,0,0
133.48,1418,5,1,2,0,0,0,0
136.54,772,4,0,0,0,0,0,0
11.82,1219,4,2,0,0,1,0,0
253.13,409,6,0,2,0,0,0,0
810.31,471,0,0,0,0,0,0,0
69.83,1371,4,2,1,0,0,0,0
35.12,1486,3,0,0,0,0,0,1
1123.64,1085,7,1,0,0,0,0,0
17.83,166,3,2,0,0,0,0,0
68.04,672,4,4,1,0,0,0,1
79.81,1175,4,0,0,0,0,1,0
255.99,111,3,3,0,0,0,0,0
95.56,1512,3,0,0,0,0,2,1
40.5,549,3,0,0,0,0,0,0
25.76,1027,3,1,0,0,0,0,0
47.38,1507,6,1,0,0,0,0,0
24.36,1037,4,2,0,0,1,0,0
69.95,1186,4,2,0,0,0,0,0
37.93,344,6,1,0,0,0,0,0
14.97,1473,10,1,0,0,0,1,1
233.96,332,4,1,1,0,0,0,0
40.54,264,4,2,0,0,0,0,0
18.76,83,4,0,0,0,0,0,0
56.36,777,1,0,1,0,0,0,0
71.41,924,2,0,0,0,0,0,0
11.63,334,4,0,1,0,0,0,0
92.91,1404,2,3,1,0,0,0,0
23.4,1243,7,0,0,0,0,1,0
369.09,658,5,1,0,0,0,0,0
112.61,1834,2,0,0,1,0,0,0
44.71,1833,3,1,1,0,0,1,0
31.65,454,2,0,0,0,0,0,0
60.04,673,6,0,1,0,0,0,0
123.07,741,3,0,0,0,0,0,0
65.01,1770,3,1,0,0,0,0,0
53.67,1113,3,1,0,0,0,0,0
70.69,333,3,0,0,0,0,0,0
36.46,310,3,3,0,0,0,0,0
47.31,727,6,0,0,0,0,1,0
8.28,1444,7,0,0,0,0,1,0
176.57,1633,4,0,1,0,0,0,0
89.91,1749,2,0,0,0,0,0,0
30.77,354,8,0,2,0,0,0,0
445.29,824,5,0,1,0,0,0,0
72.75,1124,3,1,0,0,0,0,0
23.66,145,7,0,1,0,0,0,0
157.08,1034,1,0,1,0,0,0,0
99.29,1068,3,1,0,0,0,1,0
98.95,1787,4,0,2,0,0,1,1
43.56,1410,3,2,0,0,0,0,0
104.64,1763,5,1,0,1,0,0,1
51.33,910,4,1,0,0,0,0,0
116.27,761,4,0,2,0,0,0,0
9.92,495,5,0,0,0,0,0,0
43.21,1517,2,0,1,0,0,0,1
373.22,1193,4,0,0,1,0,0,0
30.97,642,4,0,1,0,0,0,0
36.46,531,0,2,0,0,0,0,0
42.61,1360,5,0,2,0,0,0,0
19.79,1771,5,0,0,1,0,0,0
7.33,1881,3,0,0,0,1,0,0
52.95,513,3,1,0,1,0,0,0
76.39,130,5,2,0,0,0,0,0
63.28,1008,4,0,1,0,0,0,0
57.69,1563,3,1,1,0,0,0,0
69.62,1538,1,0,0,0,0,0,0
185.46,1274,5,1,1,0,0,0,1
55.12,734,7,0,2,1,0,0,1
37.56,947,2,0,0,0,0,0,0
50.34,1162,6,1,3,0,0,0,1
119.03,1299,4,0,1,0,0,0,0
273.7,1002,4,0,0,0,0,0,0
35.58,464,7,1,0,0,0,0,0
73.62,141,4,1,1,0,0,0,0
93.54,1968,2,1,1,0,0,0,0
24.72,1280,0,1,1,0,0,0,0
68.06,882,3,2,1,0,0,0,0
15.4,1848,7,2,0,1,0,0,0
11.37,456,3,1,0,0,0,0,0
96.23,1976,3,1,0,0,0,1,0
45.43,434,3,0,0,0,0,1,0
81.64,1631,3,0,1,1,1,0,0
65.5,173,3,2,0,0,0,0,0
25.12,473,1,0,1,1,1,0,0
63.74,1979,5,2,0,0,0,0,0
19.43,1447,3,2,0,0,0,0,0
268.0,1020,6,1,1,0,0,0,0
17.18,917,3,0,0,0,0,0,0
54.83,439,5,1,1,0,0,1,1
23.52,1016,6,1,0,0,0,0,0
117.97,1081,2,1,0,0,0,0,0
47.87,498,4,0,0,0,0,0,0
39.7,1638,3,1,1,0,0,1,1
156.52,169,4,1,0,0,0,0,0
68.68,989,6,2,1,1,0,1,1
111.79,1606,5,0,1,0,0,0,0
24.99,1874,5,0,1,0,0,0,0
16.37,561,6,0,1,0,0,0,0
74.23,428,0,1,1,0,0,0,0
48.48,419,1,1,0,0,0,0,0
124.77,1371,1,0,0,0,0,0,0
61.56,1541,5,1,0,0,0,0,0
81.87,455,7,1,0,0,0,0,0
13.15,714,8,2,0,0,0,0,0
440.73,202,4,0,0,0,0,0,0
56.59,179,4,2,0,0,0,0,0
133.97,57,7,1,2,0,0,0,1
28.9,1722,2,0,2,1,0,0,0
90.74,1628,3,1,1,0,0,0,0
18.12,1828,2,1,0,0,0,0,0
104.8,1930,6,1,0,0,0,1,0
46.71,946,3,3,1,0,0,0,0
68.66,501,4,2,0,0,0,0,0
134.02,739,4,3,1,0,0,0,0
19.44,1957,4,4,0,0,0,0,0
33.63,112,4,1,1,0,0,0,0
105.35,1172,5,1,1,0,0,0,0
543.6,1805,7,0,0,0,0,0,0
58.09,715,5,0,2,0,0,0,1
120.44,1402,10,1,0,0,1,0,1
59.92,877,3,0,1,0,0,1,1
465.1,1939,2,0,0,0,0,0,0
11.62,1372,6,3,1,0,0,0,0
73.3,1382,1,1,1,0,0,0,0
13.12,1080,8,2,1,0,0,0,1
5.44,813,2,1,0,0,0,0,0
89.79,1340,8,0,1,0,0,0,0
76.67,964,3,3,1,0,0,0,0
50.16,1209,9,0,0,0,1,1,1
59.97,1078,4,0,0,0,0,0,0
1477.78,37,3,0,0,0,0,0,0
51.51,1747,6,0,0,0,0,1,1
111.07,1829,6,0,0,0,0,0,0
34.84,1013,4,3,1,0,0,0,0
89.59,1294,2,1,0,0,0,0,0
52.55,863,3,1,1,0,0,0,0
44.23,732,3,0,0,0,0,1,0
411.13,1532,3,1,1,0,0,0,0
216.41,1252,3,0,1,0,0,0,0
76.46,1452,3,2,2,0,0,0,1
6.66,1894,1,2,0,0,0,1,0
46.48,1747,2,0,0,0,0,0,0
995.28,810,6,3,1,0,0,2,1
52.95,1025,2,0,0,0,0,1,0
200.98,23,7,1,0,0,0,0,0
282.01,1527,6,1,1,0,1,0,0
83.01,1472,2,4,0,0,0,1,1
28.74,796,8,1,0,0,0,0,1
5.84,496,2,0,0,0,0,2,1
132.18,900,6,1,1,1,0,0,0
29.53,425,4,3,0,0,1,0,0
79.53,700,3,0,1,0,0,0,0
19.11,18,9,3,1,1,0,0,1
51.15,1983,4,1,1,0,0,0,0
68.97,1469,6,1,0,0,0,0,0
87.23,1585,3,0,1,0,1,1,0
21.87,1583,8,1,0,0,0,0,0
220.72,627,3,0,0,0,0,0,0
36.71,1063,4,0,0,0,0,0,1
12.5,1753,2,1,0,0,0,0,0
59.8,1234,5,1,1,0,0,0,0
69.02,1798,4,0,2,0,0,0,0
78.3,211,5,0,0,0,0,1,0
260.38,565,2,0,0,0,0,1,0
52.64,972,7,1,0,0,0,0,0
59.17,1305,3,3,0,0,0,0,0
22.13,1891,1,1,1,0,1,0,0
151.5,1857,2,0,0,0,0,0,0
80.18,133,2,0,0,0,0,0,0
43.81,449,6,0,0,0,1,0,0
9.93,264,6,1,0,0,0,0,0
282.71,1831,3,2,1,0,0,0,0
19.54,111,1,1,0,0,0,0,0
36.92,1579,5,1,0,0,1,0,0
95.43,850,6,0,0,0,0,0,0
20.15,1262,2,1,0,0,0,0,0
14.98,1915,2,1,2,0,0,0,0
7.97,1481,2,1,0,0,0,0,0
137.14,901,6,3,1,1,0,0,0
38.66,759,3,2,0,0,0,0,0
1245.47,1540,5,0,0,0,0,1,1
24.67,1900,5,0,0,1,0,0,0
26.54,861,3,2,0,0,0,0,0
37.89,897,6,0,1,0,0,0,0
85.04,862,3,2,0,0,0,0,0
41.67,1848,4,2,0,0,0,0,0
123.02,1197,2,1,0,0,0,1,0
25.06,193,5,1,0,0,0,0,0
16.75,515,4,0,0,0,1,0,0
11.04,790,4,0,0,0,0,1,0
7.22,968,6,3,0,0,0,0,0
39.72,1592,3,3,0,0,0,0,1
49.35,1810,3,1,0,0,0,0,0
35.47,1433,7,3,0,0,0,0,0
231.23,1712,5,0,0,0,0,0,0
227.7,1652,7,1,0,0,0,0,0
47.71,84,6,0,0,0,0,0,0
11.09,1695,2,0,0,0,0,1,0
37.84,798,5,0,1,0,0,0,0
36.6,80,4,0,1,0,0,0,0
34.57,1602,2,2,0,0,0,0,0
33.19,1233,4,1,0,0,1,0,0
34.69,522,6,1,2,0,0,1,0
45.31,1223,5,1,0,0,0,0,0
35.32,1595,4,0,0,0,0,0,1
82.13,234,1,0,1,0,0,1,0
95.62,1843,4,1,0,1,0,0,1
26.83,244,4,2,0,0,0,0,0
237.71,1915,5,0,0,0,0,1,0
25.03,1417,3,1,1,0,0,0,0
13.23,1590,3,1,0,0,0,0,0
97.59,1470,3,0,0,1,1,0,0
29.45,849,5,2,0,0,0,0,0
91.95,393,2,0,0,0,0,0,0
6.03,9,7,0,0,0,0,0,0
268.39,613,2,1,2,1,0,1,1
130.62,1944,4,1,1,0,0,0,0
14.87,807,2,0,1,0,0,0,0
15.2,715,8,0,0,1,0,0,0
355.05,1928,3,1,1,0,1,0,0
31.9,1177,5,1,1,0,1,0,0
28.96,110,5,0,0,1,0,1,0
6.92,834,3,0,0,0,0,1,0
46.96,266,3,1,0,0,0,0,0
53.11,1397,4,2,2,0,0,0,0
136.39,1176,6,2,0,0,0,0,0
16.46,976,4,0,0,0,0,1,0
14.58,1619,4,0,1,0,0,0,0
104.69,955,6,0,1,0,0,0,0
182.5,1439,2,1,0,0,0,0,1
13.86,907,8,0,2,0,0,0,1
196.67,1670,7,0,2,0,0,0,0
69.24,1350,3,1,0,0,0,1,0
198.7,672,4,0,2,0,0,0,0
62.16,1575,3,0,0,0,0,0,0
5.35,176,5,1,1,0,0,0,0
57.28,525,2,2,2,0,0,0,0
192.51,1339,2,1,1,0,0,1,0
27.28,1091,3,0,0,0,0,0,0
45.24,952,5,0,0,0,0,0,0
55.92,1784,3,2,0,0,0,2,1
3.67,1577,2,0,1,0,0,0,0
354.73,1208,1,2,0,0,0,1,0
27.08,1059,0,1,0,0,0,0,0
110.58,1958,2,0,0,0,0,0,0
61.15,505,2,3,1,0,0,1,0
234.54,849,5,1,3,0,0,0,0
100.09,963,2,1,0,1,0,0,0
52.72,1826,3,2,0,0,0,0,0
27.29,1100,2,2,1,0,0,0,0
148.09,472,4,1,0,0,0,0,0
10.24,1606,4,2,2,0,0,0,0
127.22,1770,2,0,0,0,0,0,0
22.22,523,5,0,1,0,0,1,0
233.29,880,4,0,2,0,0,1,0
78.36,1307,4,0,1,0,0,0,0
126.99,1840,2,0,1,1,0,0,0
72.38,1560,7,0,1,0,0,1,0
11.56,274,4,0,0,0,1,1,0
28.2,1563,1,1,0,0,1,0,0
130.63,54,2,3,1,0,0,0,0
78.78,1079,1,0,0,0,0,0,0
217.24,888,5,1,1,0,0,0,0
99.81,745,4,0,0,0,0,0,0
25.36,277,3,1,0,0,0,2,1
30.08,1467,3,1,1,0,1,0,0
73.92,883,6,0,1,0,0,0,0
6.59,1442,6,1,1,0,0,0,0
355.47,632,5,2,0,0,0,0,0
103.73,1249,3,0,0,0,0,0,0
227.47,570,5,1,0,0,0,0,1
13.73,1279,6,2,0,0,0,0,0
231.5,176,3,1,0,0,0,0,0
621.1,566,5,1,1,0,0,0,0
17.8,1170,2,2,0,0,1,0,0
144.23,771,3,1,0,0,0,0,0
66.76,1688,5,0,0,0,0,0,1
14.23,1409,3,1,2,0,1,0,1
109.17,262,3,0,1,0,0,0,1
153.49,531,6,0,0,1,0,0,0
36.56,1878,4,2,0,0,0,0,0
213.99,1395,5,0,1,0,0,0,0
12.59,1707,6,2,1,0,0,0,0
14.96,891,3,0,0,0,1,0,0
76.45,1928,4,0,1,0,0,0,0
68.4,1221,5,0,0,0,0,1,0
32.57,948,3,2,0,0,1,0,0
149.84,585,3,0,0,0,1,1,0
113.4,815,1,1,0,0,0,0,0
157.3,1621,5,0,0,0,0,0,0
58.96,1308,6,1,0,0,0,1,0
121.82,302,9,0,1,0,0,0,0
42.71,1156,3,0,1,0,0,0,0
519.99,1144,5,1,1,0,0,0,1
29.59,1752,4,0,2,0,0,1,0
547.46,1160,4,2,1,0,0,0,0
69.05,628,2,1,0,0,1,0,0
16.85,573,3,2,0,0,0,0,0
261.93,529,5,2,0,0,0,0,0
75.63,34,7,1,0,0,0,0,0
156.2,532,2,2,1,0,0,0,0
226.75,1232,5,0,0,0,0,0,0
93.5,1994,1,2,0,0,0,0,0
36.88,1698,3,1,0,0,0,0,0
176.92,1323,6,1,1,0,1,0,0
66.74,1546,7,0,1,0,0,0,0
132.4,1118,5,0,1,0,0,0,0
7.74,1438,9,0,0,0,0,0,0
104.27,371,5,2,0,0,0,0,0
35.21,409,0,1,1,1,0,0,0
348.39,1407,5,1,0,1,0,0,0
124.35,1465,4,2,1,0,0,0,0
84.76,1902,5,0,0,0,0,0,0
108.45,1471,2,2,0,0,0,0,1
24.57,1643,9,0,0,0,0,0,0
338.07,617,2,0,0,0,0,0,0
488.52,71,5,0,0,0,1,0,0
98.78,1967,4,0,0,0,0,0,0
327.15,84,4,0,0,0,0,1,0
37.74,209,3,0,0,0,0,1,0
30.05,259,2,0,0,0,0,1,0
69.47,1263,1,0,1,0,0,0,0
103.02,1326,3,0,0,1,0,0,0
44.97,1256,6,1,0,0,0,0,0
114.18,932,3,2,1,0,1,0,0
90.59,282,7,1,0,0,0,0,0
24.57,394,1,2,2,0,0,0,0
112.03,418,7,1,0,0,0,1,0
158.15,1230,6,1,1,0,0,0,0
79.16,1288,3,0,0,0,0,0,0
211.17,1335,4,1,0,1,0,0,0
19.74,859,7,2,0,0,0,0,0
106.48,1930,4,0,0,0,0,0,0
20.69,1721,3,0,0,0,1,0,0
21.89,626,5,1,0,0,0,0,0
35.48,1103,1,2,3,0,0,0,0
26.0,1893,7,0,0,0,0,0,0
38.55,1366,9,4,0,0,0,0,0
53.83,1837,4,1,1,0,1,0,0
154.03,562,6,0,0,0,0,0,0
48.37,832,2,0,0,0,0,0,0
13.66,1119,3,2,1,1,0,1,1
208.53,1794,8,0,1,0,0,1,0
28.87,941,1,2,2,0,0,0,0
62.88,1375,2,0,1,0,0,1,1
104.22,62,7,0,0,1,0,0,0
81.42,1166,5,0,0,1,0,0,0
199.17,1866,2,0,0,0,0,0,0
107.66,734,4,1,1,0,1,0,0
28.18,1892,0,3,0,0,1,0,0
589.08,1135,3,1,1,1,0,0,0
80.99,1640,4,0,1,0,0,0,0
57.55,1551,7,0,0,0,1,0,0
174.85,782,8,0,1,0,1,0,0
85.58,1695,5,0,1,0,0,0,0
99.41,1181,4,0,0,0,0,1,0
806.08,539,6,0,0,0,0,0,0
50.65,597,5,0,0,0,0,0,0
48.53,9,4,0,0,0,0,0,0
74.93,276,2,0,1,0,1,0,0
194.71,227,1,2,0,0,0,0,0
14.78,186,4,0,0,0,0,0,0
9.34,591,2,0,0,0,0,0,0
37.07,1240,3,0,1,0,0,0,0
13.01,433,0,0,0,0,0,0,0
43.6,569,5,2,0,0,0,0,0
110.22,656,4,1,0,0,0,0,0
27.36,356,4,0,0,0,1,0,0
16.01,843,6,0,0,0,0,0,0
71.47,392,2,1,1,0,0,0,0
157.99,579,7,1,3,0,0,0,0
12.24,1299,4,1,1,1,1,0,0
151.45,1518,1,0,0,0,0,0,0
151.0,1641,9,3,0,0,0,0,0
173.14,1475,6,0,2,0,0,0,0
225.54,420,5,0,1,0,0,0,0
603.06,1724,1,0,1,0,0,0,0
46.71,164,11,1,0,0,0,0,0
74.41,779,2,1,0,0,0,0,0
43.97,1587,9,3,0,0,0,0,0
66.82,638,4,2,0,0,0,0,0
308.86,1616,6,1,0,1,0,0,0
17.37,1207,5,1,1,0,0,0,0
28.19,1334,5,0,2,0,0,1,1
264.33,17,3,5,2,0,1,0,1
184.94,446,6,1,0,0,0,0,0
46.38,170,4,0,1,0,0,0,0
156.71,1304,4,1,0,0,1,0,0
93.8,1937,6,1,2,0,0,0,1
298.95,1840,2,1,0,0,0,0,1
71.84,340,4,0,3,0,0,1,0
185.98,726,5,4,1,1,0,0,1
936.37,1734,1,1,2,1,0,0,1
121.28,1543,2,0,0,0,0,1,0
70.06,1934,5,0,0,0,0,0,0
137.34,1035,4,1,2,0,0,0,0
46.28,1548,6,1,0,0,0,0,0
726.3,1646,5,1,0,0,0,0,0
79.84,133,5,0,0,0,0,0,0
50.76,901,3,0,0,0,0,0,0
28.91,640,9,0,0,0,0,0,0
199.78,1172,5,1,1,1,0,0,0
158.73,1590,2,0,1,0,0,0,0
40.55,823,6,1,0,1,0,0,0
118.68,954,2,2,1,0,0,0,0
14.75,79,1,0,0,0,0,1,0
80.24,346,3,1,1,1,0,0,0
104.87,609,4,1,1,0,0,1,0
367.72,1273,4,1,1,1,1,0,0
30.85,639,1,1,1,1,0,0,1
18.57,1566,2,1,1,0,0,0,0
27.24,1048,2,1,0,0,0,0,0
17.52,1495,6,1,1,0,0,0,0
253.83,1225,3,0,0,0,0,0,0
313.76,131,5,1,0,0,0,0,0
91.86,1658,2,1,0,0,0,0,0
226.17,356,5,2,2,0,0,0,0
76.25,944,6,0,0,0,0,0,1
60.64,1863,3,0,0,0,0,0,0
47.8,150,5,2,0,0,0,0,0
48.89,1550,2,0,0,0,0,0,0
14.19,1328,2,0,0,0,0,1,0
86.86,1565,5,0,1,0,0,0,0
64.05,50,5,0,0,0,0,0,0
140.52,464,6,0,0,0,0,0,0
73.22,1264,3,1,3,0,0,0,0
56.67,1506,8,1,1,1,1,0,1
27.91,1930,4,0,0,0,1,0,0
71.68,455,2,1,2,0,0,0,0
139.52,1307,5,0,0,0,0,0,0
21.26,335,4,0,0,1,0,0,1
72.78,1376,2,3,0,0,0,0,1
84.19,668,6,0,1,0,0,0,0
32.52,1673,6,0,2,0,0,0,1
37.05,327,2,0,0,0,1,0,0
83.98,1016,3,1,1,0,0,0,0
21.47,336,4,1,0,1,0,0,1
94.63,666,4,0,0,0,0,0,0
27.24,995,5,0,1,0,0,0,0
193.03,81,6,1,0,0,0,0,0
690.78,87,4,1,0,0,1,1,1
28.2,1800,4,2,1,0,0,0,0
113.77,258,2,0,1,0,0,0,0
32.24,991,3,0,0,0,0,0,0
188.85,185,4,0,0,0,0,0,0
18.82,1716,3,0,0,0,0,0,0
107.83,698,0,1,2,0,0,0,0
27.85,123,1,1,0,0,0,0,0
54.22,1913,3,3,1,0,0,1,0
23.78,1120,2,0,0,0,0,0,0
151.77,605,0,1,2,0,0,0,0
28.88,515,4,0,1,1,0,0,0
115.81,904,2,1,2,0,0,0,0
47.27,1467,6,1,1,0,0,0,0
59.47,1538,2,2,0,1,1,1,1
77.3,1982,3,1,0,0,0,0,0
31.13,1395,3,1,2,0,0,0,0
82.3,305,3,3,0,1,1,0,1
308.07,1381,5,1,0,1,0,0,1
30.63,1172,3,0,1,0,1,2,0
215.25,1309,7,1,1,0,0,0,0
298.3,657,1,1,0,1,0,0,0
29.48,1866,2,0,0,0,0,0,0
15.56,1897,4,0,1,0,0,0,0
90.19,1942,2,0,0,0,0,0,0
38.57,262,2,1,3,0,0,0,0
432.08,1598,4,1,1,0,0,0,0
69.05,491,1,2,0,0,0,0,0
29.9,738,2,0,2,0,0,0,0
21.18,1055,6,1,0,0,1,0,0
198.32,702,3,0,0,0,0,0,0
37.67,887,7,0,0,0,1,0,0
69.67,1292,3,2,0,1,0,0,1
173.43,12,6,1,1,0,0,1,0
41.09,1215,6,1,0,0,0,0,0
63.69,1424,4,4,1,0,0,0,0
65.59,1561,5,0,0,1,0,2,0
132.07,1942,3,0,2,1,1,0,0
120.39,91,5,1,1,0,1,0,1
53.51,600,2,1,0,0,1,0,0
71.07,1868,8,0,1,0,0,0,0
45.98,1525,6,0,0,0,0,0,0
15.22,1810,7,0,0,0,1,0,0
86.28,301,1,0,2,0,1,0,0
442.39,1135,4,1,0,0,0,0,0
27.56,80,2,1,1,0,0,0,0
30.78,836,6,0,0,0,0,0,1
27.92,652,3,0,0,0,1,0,0
137.63,433,3,0,0,1,0,0,1
104.43,417,3,2,1,0,0,0,1
56.91,1238,5,2,1,0,0,0,0
26.63,1471,5,2,0,0,0,0,0
73.14,18,2,2,0,0,0,0,0
13.95,1078,3,0,0,0,0,0,0
76.97,1904,6,1,1,0,1,0,0
159.42,1633,4,1,0,0,0,0,1
19.08,1819,1,2,0,0,0,1,0
14.4,746,4,1,0,0,0,0,0
323.58,240,5,1,0,0,0,0,0
36.17,846,3,0,0,0,0,1,0
207.67,1945,5,1,1,0,1,0,0
57.17,418,4,0,0,0,0,0,0
56.72,856,1,1,0,0,0,0,0
103.38,1510,4,0,0,0,0,0,0
27.55,1468,4,0,0,0,0,0,1
76.13,1590,4,1,0,0,1,0,0
45.54,599,5,1,0,0,0,0,0
17.81,1797,4,2,2,0,0,2,1
93.46,1772,7,1,1,0,0,0,0
51.25,1147,5,1,0,0,0,0,0
57.0,420,1,2,1,0,1,0,0
19.88,1590,4,0,1,0,0,0,0
327.47,216,2,0,0,0,1,0,0
160.25,1444,3,0,0,0,1,0,0
174.89,709,3,2,0,0,0,0,0
49.13,551,4,1,0,0,0,0,0
11.83,966,3,0,0,0,0,0,0
470.09,1901,2,1,1,0,0,0,0
62.73,1252,3,2,1,0,0,0,0
31.54,1261,2,2,0,0,1,0,0
101.17,1668,8,0,1,1,0,0,0
214.25,1354,7,2,0,0,0,0,0
65.17,833,7,0,0,0,0,0,0
239.51,1493,4,0,0,1,0,0,0
196.96,680,3,1,0,0,0,0,0
22.73,487,3,1,1,0,0,1,1
33.99,1573,3,0,1,0,0,1,1
173.74,1603,4,0,1,0,0,0,0
4.43,623,5,0,0,0,0,0,0
57.43,1439,3,1,0,0,0,0,0
15.95,219,5,1,0,0,1,0,0
41.41,721,5,1,0,0,0,0,1
49.46,381,7,1,1,0,0,0,0
46.61,87,5,0,1,0,0,0,0
38.39,1485,4,0,0,0,1,0,0
22.26,815,2,0,0,0,0,0,0
659.78,411,5,0,1,0,0,0,0
431.58,691,3,0,0,0,0,0,0
20.86,1940,2,1,1,0,0,0,0
324.45,1013,4,0,3,0,0,0,0
44.73,525,10,0,0,0,1,1,1
75.88,447,3,1,2,0,0,0,0
62.6,300,2,1,0,1,0,0,0
34.48,408,6,0,1,1,0,1,1
178.37,1661,4,0,0,0,0,0,0
75.63,375,1,0,1,0,0,0,0
41.41,233,1,0,0,0,0,0,0
18.09,1787,8,0,0,0,0,0,0
27.29,1923,3,1,1,0,0,0,0
12.92,638,3,1,0,0,0,2,0
67.51,1771,8,0,0,0,0,0,0
20.15,650,1,2,0,0,0,0,0
51.13,961,6,0,0,0,0,1,0
262.46,1073,3,0,0,1,0,0,1
221.25,1916,2,0,0,0,1,1,0
64.57,186,6,0,1,0,0,0,0
61.12,1229,7,0,0,0,0,0,0
436.97,78,4,1,0,0,0,0,0
112.25,1505,5,1,0,0,0,0,0
48.05,1410,5,3,1,0,0,0,1
16.02,194,4,0,1,0,0,0,0
98.88,1127,4,1,1,0,0,1,0
152.83,1641,7,1,1,0,0,0,0
35.46,1400,6,0,0,0,1,0,0
89.23,287,2,0,0,0,0,0,0
46.36,1860,6,0,0,0,0,1,1
55.48,1506,6,1,0,0,0,0,0
5.54,1747,4,0,1,0,0,0,0
53.42,250,4,0,0,0,0,0,1
175.8,1829,4,1,0,0,0,0,0
35.47,1225,3,0,1,0,0,1,1
70.28,536,5,1,0,0,0,0,0
31.31,1485,4,0,0,0,0,0,0
95.63,300,2,0,0,0,0,0,0
53.7,1502,2,1,1,0,0,0,0
26.07,1107,4,1,0,0,0,0,0
252.79,809,1,0,0,0,0,0,0
168.84,458,8,2,2,1,0,0,1
36.42,691,5,1,2,0,1,0,0
109.7,1322,1,0,0,0,0,0,0
114.14,1388,3,0,0,0,0,0,0
126.76,718,2,1,1,0,0,0,0
12.25,40,4,1,0,0,0,0,0
182.47,1840,2,0,0,0,0,0,0
37.72,1649,5,1,1,0,0,0,0
46.63,1364,4,0,3,0,1,0,1
932.51,1540,5,0,1,0,0,0,1
90.19,108,4,1,0,0,1,0,0
45.32,1340,4,1,0,0,0,0,0
7.35,1138,2,3,0,0,1,0,0
267.67,1191,5,0,3,0,0,0,0
17.37,261,2,1,0,1,0,0,0
24.45,1642,7,0,1,1,0,0,1
47.88,1248,3,1,1,0,1,0,0
274.9,1286,4,0,0,0,0,0,0
144.49,1275,3,2,1,0,0,0,0
56.95,526,5,1,1,0,1,1,1
90.77,710,5,1,0,0,1,0,0
36.58,126,4,0,2,0,0,0,0
76.68,1230,7,2,0,0,0,0,0
71.76,1164,4,1,0,0,0,0,0
175.7,1086,5,1,0,0,0,0,0
175.42,1307,9,1,1,0,0,0,0
109.29,54,3,0,1,0,0,0,0
46.42,346,2,0,0,0,0,0,0
140.03,1548,6,0,0,0,1,0,0
60.83,136,3,1,2,1,0,0,1
22.6,330,5,0,0,1,0,0,0
44.55,1168,2,1,0,0,1,0,0
72.57,1460,6,2,0,0,0,0,0
165.71,1306,2,1,0,0,0,0,1
55.5,136,6,0,1,0,0,0,0
19.9,1513,3,0,0,0,0,0,0
70.58,813,2,0,1,0,1,0,0
74.7,1757,3,2,1,0,0,0,1
80.31,852,4,0,2,0,0,0,0
167.31,1745,3,5,0,0,1,1,1
184.74,1939,0,1,0,0,0,1,0
36.81,1425,4,4,1,0,1,0,1
36.01,871,3,2,1,0,0,0,0
23.57,892,3,2,0,0,0,0,0
134.13,1473,1,0,0,0,1,0,0
283.96,635,6,2,0,0,0,0,0
48.66,1652,5,1,1,0,0,0,0
52.38,669,3,0,0,0,0,0,0
289.1,1294,6,3,0,0,0,0,0
110.56,1041,6,1,1,0,0,0,0
103.16,269,4,1,1,0,0,0,0
20.27,861,2,2,0,0,0,0,0
131.46,482,3,0,0,0,0,0,0
26.33,1243,3,0,1,0,0,0,0
21.46,1343,5,0,0,0,0,1,0
47.15,1262,2,1,0,0,1,0,1
37.12,1569,7,0,0,0,0,0,0
53.43,285,4,1,0,1,0,0,0
15.78,1061,7,2,1,0,1,0,0
173.96,103,6,2,0,0,0,0,0
205.96,1747,3,1,0,0,0,1,0
9.51,1454,7,0,0,1,0,0,0
177.41,792,3,0,0,0,0,0,0
29.65,1678,5,0,0,0,0,0,0
157.11,239,3,2,0,0,1,0,0
62.27,741,2,0,0,0,0,0,0
68.63,645,2,2,0,0,1,0,0
55.42,1149,3,2,0,0,0,0,0
224.11,1589,5,0,0,0,1,0,0
19.31,1624,1,1,1,0,0,1,0
122.47,1634,4,2,1,0,0,0,0
200.6,882,5,0,0,0,1,0,1
136.5,607,3,1,1,0,1,1,1
681.77,1950,5,0,1,0,0,0,0
39.29,188,2,0,1,0,0,0,0
